port_id,rdate,p_close,daily_return
BG013,8/1/2016,149.9342,0
BG013,8/2/2016,148.6267,-0.008720492
BG013,8/3/2016,149.0434,0.002803669
BG013,8/4/2016,150.4928,0.009724684
BG013,8/5/2016,151.9492,0.009677539
BG013,8/8/2016,152.5171,0.003737433
BG013,8/9/2016,152.4237,-0.00061239
BG013,8/10/2016,151.9458,-0.003135339
BG013,8/11/2016,151.9049,-0.000269175
BG013,8/12/2016,151.4238,-0.003167113
BG013,8/15/2016,151.8846,0.003043115
BG013,8/16/2016,151.1172,-0.00505252
BG013,8/17/2016,151.3067,0.001253994
BG013,8/18/2016,150.9909,-0.002087151
BG013,8/19/2016,151.2442,0.001677585
BG013,8/22/2016,151.7497,0.003342277
BG013,8/23/2016,152.2679,0.003414834
BG013,8/24/2016,152.0704,-0.001297056
BG013,8/25/2016,152.1341,0.000418885
BG013,8/26/2016,151.8467,-0.001889123
BG013,8/29/2016,151.6647,-0.001198577
BG013,8/30/2016,152.5856,0.006071947
BG013,8/31/2016,152.4672,-0.000775958
BG013,9/1/2016,153.1738,0.004634439
BG013,9/2/2016,153.8786,0.004601309
BG013,9/5/2016,153.8786,0
BG013,9/6/2016,153.1956,-0.004438564
BG013,9/7/2016,152.8122,-0.002502683
BG013,9/8/2016,152.5318,-0.001834932
BG013,9/9/2016,150.1649,-0.01551742
BG013,9/12/2016,149.7698,-0.002631108
BG013,9/13/2016,147.8465,-0.012841708
BG013,9/14/2016,148.0061,0.001079498
BG013,9/15/2016,149.0647,0.007152408
BG013,9/16/2016,148.4804,-0.003919774
BG013,9/19/2016,149.8375,0.009139927
BG013,9/20/2016,150.1395,0.002015517
BG013,9/21/2016,151.0546,0.006094998
BG013,9/22/2016,152.5743,0.010060601
BG013,9/23/2016,152.6053,0.00020318
BG013,9/26/2016,151.7773,-0.005425762
BG013,9/27/2016,151.4944,-0.001863915
BG013,9/28/2016,152.8535,0.008971289
BG013,9/29/2016,153.283,0.00280988
BG013,9/30/2016,152.9696,-0.002044584
BG013,10/3/2016,152.4367,-0.003483699
BG013,10/4/2016,151.7924,-0.004226672
BG013,10/5/2016,152.1388,0.002282064
BG013,10/6/2016,152.4674,0.00215987
BG013,10/7/2016,151.4547,-0.006642076
BG013,10/10/2016,151.4547,0
BG013,10/11/2016,150.7929,-0.004369623
BG013,10/12/2016,151.1927,0.002651318
BG013,10/13/2016,151.2624,0.000461001
BG013,10/14/2016,151.2981,0.000236014
BG013,10/17/2016,150.9586,-0.002243914
BG013,10/18/2016,151.5789,0.004109074
BG013,10/19/2016,152.2606,0.004497328
BG013,10/20/2016,152.3148,0.000355969
BG013,10/21/2016,153.3168,0.006578481
BG013,10/24/2016,154.0546,0.004812258
BG013,10/25/2016,153.2909,-0.004957333
BG013,10/26/2016,153.4424,0.000988317
BG013,10/27/2016,154.4991,0.006886623
BG013,10/28/2016,154.2398,-0.001678327
BG013,10/31/2016,154.2356,-2.72E-05
BG013,11/1/2016,153.4232,-0.005267266
BG013,11/2/2016,152.3288,-0.007133211
BG013,11/3/2016,152.3664,0.000246834
BG013,11/4/2016,152.0055,-0.002368632
BG013,11/7/2016,153.8193,0.011932463
BG013,11/8/2016,154.0599,0.001564173
BG013,11/9/2016,153.5182,-0.003516165
BG013,11/10/2016,153.1522,-0.002384082
BG013,11/11/2016,152.8752,-0.001808658
BG013,11/14/2016,152.8633,-7.78E-05
BG013,11/15/2016,153.9582,0.007162609
BG013,11/16/2016,154.1021,0.000934669
BG013,11/17/2016,155.367,0.008208194
BG013,11/18/2016,156.3615,0.006400973
BG013,11/21/2016,157.5369,0.007517196
BG013,11/22/2016,157.6826,0.000924863
BG013,11/23/2016,157.7056,0.000145863
BG013,11/24/2016,157.7822,0.000485715
BG013,11/25/2016,157.6614,-0.000765612
BG013,11/28/2016,156.9772,-0.00433968
BG013,11/29/2016,157.2568,0.00178115
BG013,11/30/2016,157.5217,0.001684506
BG013,12/1/2016,158.3205,0.005071047
BG013,12/2/2016,157.4881,-0.005257689
BG013,12/5/2016,158.4193,0.005912828
BG013,12/6/2016,158.8106,0.002470027
BG013,12/7/2016,159.8816,0.006743882
BG013,12/8/2016,160.0748,0.001208394
BG013,12/9/2016,160.5849,0.003186635
BG013,12/12/2016,159.9121,-0.004189684
BG013,12/13/2016,160.6547,0.004643801
BG013,12/14/2016,159.5996,-0.006567502
BG013,12/15/2016,160.0755,0.002981837
BG013,12/16/2016,161.5132,0.008981387
BG013,12/19/2016,161.2452,-0.001659307
BG013,12/20/2016,162.5923,0.008354357
BG013,12/21/2016,162.7425,0.000923783
BG013,12/22/2016,162.8985,0.00095857
BG013,12/23/2016,163.0201,0.000746477
BG013,12/26/2016,163.0201,0
BG013,12/27/2016,163.0201,0
BG013,12/28/2016,163.2105,0.001167954
BG013,12/29/2016,163.8769,0.004083071
BG013,12/30/2016,162.8434,-0.006306563
BG013,1/2/2017,162.8434,0
BG013,1/3/2017,162.538,-0.001875421
BG013,1/4/2017,162.9354,0.002444967
BG013,1/5/2017,162.9267,-5.34E-05
BG013,1/6/2017,162.1953,-0.004489135
BG013,1/9/2017,161.7244,-0.00290329
BG013,1/10/2017,161.6347,-0.000554647
BG013,1/11/2017,162.2175,0.003605661
BG013,1/12/2017,161.5159,-0.004325057
BG013,1/13/2017,161.796,0.001734195
BG013,1/16/2017,162.3108,0.003181784
BG013,1/17/2017,161.8186,-0.003032454
BG013,1/18/2017,161.6397,-0.001105559
BG013,1/19/2017,161.6797,0.000247464
BG013,1/20/2017,162.4981,0.00506186
BG013,1/23/2017,162.0441,-0.002793879
BG013,1/24/2017,163.4832,0.008880916
BG013,1/25/2017,164.3125,0.005072692
BG013,1/26/2017,163.8997,-0.002512286
BG013,1/27/2017,164.2189,0.001947533
BG013,1/30/2017,163.0121,-0.007348728
BG013,1/31/2017,162.7167,-0.001812135
BG013,2/1/2017,162.5138,-0.001246953
BG013,2/2/2017,162.2748,-0.001470644
BG013,2/3/2017,162.7458,0.002902484
BG013,2/6/2017,162.2118,-0.003281191
BG013,2/7/2017,162.7386,0.003247606
BG013,2/8/2017,162.8457,0.000658111
BG013,2/9/2017,163.5107,0.00408362
BG013,2/10/2017,164.5667,0.006458293
BG013,2/13/2017,165.1128,0.003318411
BG013,2/14/2017,165.3524,0.001451129
BG013,2/15/2017,165.924,0.003456859
BG013,2/16/2017,166.2378,0.001891227
BG013,2/17/2017,166.5262,0.001734864
BG013,2/20/2017,166.5262,0
BG013,2/21/2017,167.1867,0.003966343
BG013,2/22/2017,167.0387,-0.000885238
BG013,2/23/2017,167.8472,0.004840196
BG013,2/24/2017,166.0437,-0.010744892
BG013,2/27/2017,165.2087,-0.005028797
BG013,2/28/2017,164.9394,-0.001630059
BG013,3/1/2017,166.7837,0.011181682
BG013,3/2/2017,166.8991,0.000691914
BG013,3/3/2017,167.5005,0.003603375
BG013,3/6/2017,167.909,0.002438799
BG013,3/7/2017,167.7429,-0.000989226
BG013,3/8/2017,167.0471,-0.004148015
BG013,3/9/2017,167.28,0.001394218
BG013,3/10/2017,167.6277,0.002078551
BG013,3/13/2017,168.2879,0.00393849
BG013,3/14/2017,167.8871,-0.002381633
BG013,3/15/2017,168.6201,0.004366029
BG013,3/16/2017,169.0923,0.002800378
BG013,3/17/2017,168.8848,-0.00122714
BG013,3/20/2017,168.8371,-0.000282441
BG013,3/21/2017,167.9809,-0.00507116
BG013,3/22/2017,168.2944,0.001866284
BG013,3/23/2017,169.4595,0.006922987
BG013,3/24/2017,170.3396,0.005193571
BG013,3/27/2017,171.0181,0.003983219
BG013,3/28/2017,172.4147,0.008166387
BG013,3/29/2017,172.768,0.002049129
BG013,3/30/2017,172.4979,-0.001563368
BG013,3/31/2017,172.4249,-0.000423194
BG013,4/3/2017,171.9083,-0.002996087
BG013,4/4/2017,172.1182,0.001221
BG013,4/5/2017,171.7804,-0.001962605
BG013,4/6/2017,172.0988,0.001853529
BG013,4/7/2017,171.785,-0.001823371
BG013,4/10/2017,172.6597,0.00509183
BG013,4/11/2017,172.4232,-0.001369746
BG013,4/12/2017,172.1444,-0.001616952
BG013,4/13/2017,171.4953,-0.003770672
BG013,4/14/2017,171.4953,0
BG013,4/17/2017,173.0533,0.009084797
BG013,4/18/2017,172.8689,-0.001065568
BG013,4/19/2017,173.1362,0.001546258
BG013,4/20/2017,173.3734,0.00137002
BG013,4/21/2017,173.1909,-0.001052641
BG013,4/24/2017,174.202,0.005838067
BG013,4/25/2017,174.5736,0.002133156
BG013,4/26/2017,173.6864,-0.005082097
BG013,4/27/2017,173.9497,0.001515951
BG013,4/28/2017,175.8308,0.010814046
BG013,5/1/2017,175.8529,0.000125689
BG013,5/2/2017,176.7381,0.005033753
BG013,5/3/2017,175.6709,-0.006038313
BG013,5/4/2017,175.7143,0.000247053
BG013,5/5/2017,176.958,0.007077967
BG013,5/8/2017,177.1915,0.001319522
BG013,5/9/2017,177.3361,0.000816066
BG013,5/10/2017,177.8642,0.002977961
BG013,5/11/2017,176.651,-0.006820934
BG013,5/12/2017,176.4846,-0.00094197
BG013,5/15/2017,177.8797,0.007904939
BG013,5/16/2017,177.4305,-0.002525302
BG013,5/17/2017,174.4931,-0.016555215
BG013,5/18/2017,174.83,0.001930735
BG013,5/19/2017,176.1776,0.007708059
BG013,5/22/2017,176.1776,0
BG013,5/23/2017,176.7441,0.003215505
BG013,5/24/2017,176.6742,-0.000395487
BG013,5/25/2017,177.5011,0.004680366
BG013,5/26/2017,177.192,-0.001741398
BG013,5/29/2017,177.6442,0.002552034
BG013,5/30/2017,178.0554,0.002314739
BG013,5/31/2017,178.1568,0.000569486
BG013,6/1/2017,179.4615,0.007323324
BG013,6/2/2017,179.9665,0.002813974
BG013,6/5/2017,179.6162,-0.001946473
BG013,6/6/2017,179.3805,-0.001312242
BG013,6/7/2017,178.6028,-0.004335477
BG013,6/8/2017,179.2114,0.003407561
BG013,6/9/2017,179.1285,-0.000462582
BG013,6/12/2017,178.4773,-0.003635379
BG013,6/13/2017,178.5716,0.000528359
BG013,6/14/2017,177.3209,-0.007003913
BG013,6/15/2017,177.795,0.002673684
BG013,6/16/2017,176.9571,-0.004712731
BG013,6/19/2017,178.4448,0.008407122
BG013,6/20/2017,177.7211,-0.004055596
BG013,6/21/2017,177.9692,0.001396008
BG013,6/22/2017,178.0082,0.000219139
BG013,6/23/2017,179.0124,0.005641313
BG013,6/26/2017,179.0735,0.000341317
BG013,6/27/2017,178.3549,-0.004012877
BG013,6/28/2017,178.5024,0.000827003
BG013,6/29/2017,176.9835,-0.008509129
BG013,6/30/2017,177.1439,0.000906299
BG013,7/3/2017,177.1439,0
BG013,7/4/2017,176.3035,-0.004744166
BG013,7/5/2017,176.7519,0.002543341
BG013,7/6/2017,174.8671,-0.010663535
BG013,7/7/2017,175.0967,0.001312997
BG013,7/10/2017,175.3722,0.001573416
BG013,7/11/2017,174.9227,-0.00256312
BG013,7/12/2017,174.95,0.000156069
BG013,7/13/2017,174.8209,-0.000737925
BG013,7/14/2017,175.3127,0.002813165
BG013,7/17/2017,174.495,-0.004664237
BG013,7/18/2017,174.2825,-0.0012178
BG013,7/19/2017,175.086,0.004610331
BG013,7/20/2017,175.0161,-0.000399232
BG013,7/21/2017,174.416,-0.003428827
BG013,7/24/2017,174.252,-0.000940281
BG013,7/25/2017,174.4614,0.001201708
BG013,7/26/2017,173.9879,-0.002714067
BG013,7/27/2017,174.0887,0.000579351
BG013,7/28/2017,173.1923,-0.005149099
BG013,7/31/2017,173.1807,-6.70E-05
BG013,8/1/2017,173.9448,0.004412154
BG013,8/2/2017,175.2383,0.007436267
BG013,8/3/2017,173.9976,-0.007080073
BG013,8/4/2017,174.6795,0.00391902
BG013,8/7/2017,174.6795,0
BG013,8/8/2017,175.724,0.005979522
BG013,8/9/2017,175.5751,-0.000847352
BG013,8/10/2017,174.4889,-0.006186526
BG013,8/11/2017,174.3175,-0.000982297
BG013,8/14/2017,175.9074,0.009120714
BG013,8/15/2017,176.0872,0.001022129
BG013,8/16/2017,175.7381,-0.00198254
BG013,8/17/2017,175.481,-0.001462972
BG013,8/18/2017,174.3011,-0.006723805
BG013,8/21/2017,174.2453,-0.000320136
BG013,8/22/2017,174.4901,0.001404916
BG013,8/23/2017,174.774,0.001627026
BG013,8/24/2017,174.445,-0.001882431
BG013,8/25/2017,174.3675,-0.000444266
BG013,8/28/2017,173.4511,-0.005255567
BG013,8/29/2017,173.6955,0.001409043
BG013,8/30/2017,175.1167,0.008182135
BG013,8/31/2017,175.8619,0.004255448
BG013,9/1/2017,175.1819,-0.00386667
BG013,9/4/2017,175.1819,0
BG013,9/5/2017,173.9204,-0.007201086
BG013,9/6/2017,173.4975,-0.002431572
BG013,9/7/2017,173.1684,-0.001896857
BG013,9/8/2017,173.071,-0.000562458
BG013,9/11/2017,173.2959,0.001299467
BG013,9/12/2017,174.0472,0.004335359
BG013,9/13/2017,173.4471,-0.003447915
BG013,9/14/2017,173.6077,0.000925931
BG013,9/15/2017,173.85,0.001395675
BG013,9/18/2017,174.1226,0.001568018
BG013,9/19/2017,174.9716,0.004875875
BG013,9/20/2017,175.4651,0.002820458
BG013,9/21/2017,175.8196,0.002020345
BG013,9/22/2017,175.4166,-0.002292122
BG013,9/25/2017,175.9217,0.002879431
BG013,9/26/2017,176.1273,0.001168702
BG013,9/27/2017,177.5065,0.0078307
BG013,9/28/2017,177.745,0.001343613
BG013,9/29/2017,178.1626,0.002349433
BG013,10/2/2017,179.2218,0.005945131
BG013,10/3/2017,179.2301,4.63E-05
BG013,10/4/2017,179.9831,0.004201303
BG013,10/5/2017,180.2404,0.001429579
BG013,10/6/2017,179.9522,-0.001598976
BG013,10/9/2017,179.9522,0
BG013,10/10/2017,180.6173,0.003695981
BG013,10/11/2017,180.6035,-7.64E-05
BG013,10/12/2017,180.4059,-0.001094109
BG013,10/13/2017,181.1483,0.004115165
BG013,10/16/2017,181.1848,0.000201492
BG013,10/17/2017,181.5402,0.001961533
BG013,10/18/2017,181.9173,0.002077226
BG013,10/19/2017,182.0097,0.000507923
BG013,10/20/2017,182.613,0.003314659
BG013,10/23/2017,182.8308,0.001192686
BG013,10/24/2017,183.9791,0.00628067
BG013,10/25/2017,183.9559,-0.000126101
BG013,10/26/2017,185.0214,0.005792149
BG013,10/27/2017,184.9491,-0.000390766
BG013,10/30/2017,184.7053,-0.001318201
BG013,10/31/2017,184.8115,0.00057497
BG013,11/1/2017,183.7682,-0.005645211
BG013,11/2/2017,183.2015,-0.003083776
BG013,11/3/2017,183.2479,0.000253273
BG013,11/6/2017,182.5027,-0.004066622
BG013,11/7/2017,182.9389,0.002390102
BG013,11/8/2017,181.8901,-0.005733062
BG013,11/9/2017,181.0964,-0.004363624
BG013,11/10/2017,180.8611,-0.001299308
BG013,11/13/2017,182.2537,0.007699832
BG013,11/14/2017,181.2879,-0.005299207
BG013,11/15/2017,181.5594,0.001497618
BG013,11/16/2017,182.5972,0.005716036
BG013,11/17/2017,182.5712,-0.00014239
BG013,11/20/2017,182.8742,0.001659626
BG013,11/21/2017,183.7974,0.005048279
BG013,11/22/2017,183.8782,0.000439614
BG013,11/23/2017,183.9859,0.000585714
BG013,11/24/2017,184.788,0.004359573
BG013,11/27/2017,184.6545,-0.00072245
BG013,11/28/2017,185.0626,0.002210073
BG013,11/29/2017,184.2805,-0.004226138
BG013,11/30/2017,185.3631,0.00587474
BG013,12/1/2017,184.2685,-0.005905167
BG013,12/4/2017,183.8922,-0.002042129
BG013,12/5/2017,183.6516,-0.001308375
BG013,12/6/2017,184.4126,0.004143716
BG013,12/7/2017,185.3217,0.004929707
BG013,12/8/2017,186.2163,0.004827281
BG013,12/11/2017,186.1686,-0.000256154
BG013,12/12/2017,186.4497,0.001509922
BG013,12/13/2017,186.4855,0.000192009
BG013,12/14/2017,185.7639,-0.00386947
BG013,12/15/2017,185.9009,0.000737495
BG013,12/18/2017,186.2894,0.002089823
BG013,12/19/2017,186.2123,-0.000413872
BG013,12/20/2017,185.8024,-0.002201251
BG013,12/21/2017,185.2617,-0.002910081
BG013,12/22/2017,185.2774,8.47E-05
BG013,12/25/2017,185.2774,0
BG013,12/26/2017,185.2774,0
BG013,12/27/2017,185.8684,0.003189812
BG013,12/28/2017,186.0332,0.000886649
BG013,12/29/2017,185.8667,-0.000895002
BG013,1/1/2018,185.8667,0
BG013,1/2/2018,185.7301,-0.000734935
BG013,1/3/2018,185.5737,-0.000842082
BG013,1/4/2018,185.7128,0.000749567
BG013,1/5/2018,185.7481,0.000190078
BG013,1/8/2018,185.3762,-0.002002174
BG013,1/9/2018,185.3341,-0.000227106
BG013,1/10/2018,184.2822,-0.005675696
BG013,1/11/2018,184.238,-0.00023985
BG013,1/12/2018,184.6892,0.002449006
BG013,1/15/2018,184.2761,-0.002236731
BG013,1/16/2018,184.3723,0.000522043
BG013,1/17/2018,185.0505,0.003678427
BG013,1/18/2018,185.4698,0.002265868
BG013,1/19/2018,186.5197,0.00566076
BG013,1/22/2018,186.0749,-0.002384735
BG013,1/23/2018,186.4333,0.001926106
BG013,1/24/2018,185.9722,-0.002473271
BG013,1/25/2018,185.9794,3.87E-05
BG013,1/26/2018,186.818,0.004509102
BG013,1/29/2018,185.7973,-0.005463606
BG013,1/30/2018,185.417,-0.002046854
BG013,1/31/2018,185.2538,-0.000880178
BG013,2/1/2018,183.6915,-0.008433295
BG013,2/2/2018,181.2013,-0.013556425
BG013,2/5/2018,177.9271,-0.018069407
BG013,2/6/2018,179.0184,0.006133411
BG013,2/7/2018,179.2112,0.001076984
BG013,2/8/2018,176.1885,-0.016866691
BG013,2/9/2018,176.2192,0.000174245
BG013,2/12/2018,178.4773,0.012814154
BG013,2/13/2018,178.5598,0.000462244
BG013,2/14/2018,179.2389,0.003803208
BG013,2/15/2018,180.9103,0.009324985
BG013,2/16/2018,181.9361,0.005670213
BG013,2/19/2018,181.9782,0.0002314
BG013,2/20/2018,181.7243,-0.001395222
BG013,2/21/2018,182.3343,0.003356733
BG013,2/22/2018,181.7232,-0.003351536
BG013,2/23/2018,182.4109,0.003784327
BG013,2/26/2018,182.9799,0.003119331
BG013,2/27/2018,183.2951,0.001722594
BG013,2/28/2018,181.2673,-0.011063034
BG013,3/1/2018,180.2916,-0.005382659
BG013,3/2/2018,180.2886,-1.66E-05
BG013,3/5/2018,181.3222,0.00573303
BG013,3/6/2018,181.4569,0.000742876
BG013,3/7/2018,180.9722,-0.002671158
BG013,3/8/2018,181.7228,0.004147598
BG013,3/9/2018,182.3859,0.003648964
BG013,3/12/2018,182.5643,0.000978146
BG013,3/13/2018,182.9296,0.002000939
BG013,3/14/2018,182.6153,-0.001718147
BG013,3/15/2018,183.8597,0.006814325
BG013,3/16/2018,183.6143,-0.001334713
BG013,3/19/2018,182.6383,-0.00531549
BG013,3/20/2018,182.0885,-0.003010321
BG013,3/21/2018,181.8551,-0.001281794
BG013,3/22/2018,179.102,-0.015138976
BG013,3/23/2018,177.0135,-0.011660953
BG013,3/26/2018,178.121,0.006256585
BG013,3/27/2018,177.6217,-0.002803151
BG013,3/28/2018,178.8187,0.006739041
BG013,3/29/2018,180.8879,0.011571497
BG013,3/30/2018,180.8836,-2.38E-05
BG013,4/2/2018,179.1122,-0.009793038
BG013,4/3/2018,179.9057,0.004430184
BG013,4/4/2018,180.7193,0.004522369
BG013,4/5/2018,181.6003,0.004874964
BG013,4/6/2018,179.7343,-0.010275313
BG013,4/9/2018,179.9096,0.000975329
BG013,4/10/2018,179.7537,-0.000866546
BG013,4/11/2018,179.655,-0.000549085
BG013,4/12/2018,180.3955,0.004121789
BG013,4/13/2018,180.0047,-0.002166351
BG013,4/16/2018,181.2309,0.006812044
BG013,4/17/2018,181.347,0.000640619
BG013,4/18/2018,182.4893,0.006298974
BG013,4/19/2018,181.1756,-0.007198778
BG013,4/20/2018,181.472,0.001635982
BG013,4/23/2018,182.3725,0.004962198
BG013,4/24/2018,181.2026,-0.006414893
BG013,4/25/2018,181.9626,0.0041942
BG013,4/26/2018,183.4223,0.008021978
BG013,4/27/2018,184.0573,0.003461956
BG013,4/30/2018,182.7621,-0.007036939
BG013,5/1/2018,182.7554,-3.67E-05
BG013,5/2/2018,181.6379,-0.00611473
BG013,5/3/2018,181.9655,0.001803588
BG013,5/4/2018,182.7186,0.004138697
BG013,5/7/2018,182.9538,0.001287225
BG013,5/8/2018,182.9999,0.000251976
BG013,5/9/2018,182.6585,-0.001865575
BG013,5/10/2018,183.0628,0.00221342
BG013,5/11/2018,182.34,-0.003948372
BG013,5/14/2018,183.5664,0.006725897
BG013,5/15/2018,183.9043,0.001840751
BG013,5/16/2018,183.9081,2.07E-05
BG013,5/17/2018,183.9885,0.000437175
BG013,5/18/2018,184.5501,0.003052365
BG013,5/21/2018,184.7592,0.001133026
BG013,5/22/2018,183.6289,-0.006117693
BG013,5/23/2018,184.3231,0.003780451
BG013,5/24/2018,184.0662,-0.001393748
BG013,5/25/2018,185.1791,0.006046194
BG013,5/28/2018,184.7562,-0.002283735
BG013,5/29/2018,183.7997,-0.005177093
BG013,5/30/2018,185.232,0.007792722
BG013,5/31/2018,185.2556,0.000127408
BG013,6/1/2018,185.1438,-0.000603491
BG013,6/4/2018,185.876,0.003954764
BG013,6/5/2018,186.2442,0.00198089
BG013,6/6/2018,186.4891,0.00131494
BG013,6/7/2018,185.1072,-0.007410085
BG013,6/8/2018,186.2995,0.006441132
BG013,6/11/2018,186.867,0.00304617
BG013,6/12/2018,187.4321,0.003024076
BG013,6/13/2018,187.0692,-0.001936168
BG013,6/14/2018,187.8007,0.003910318
BG013,6/15/2018,188.4498,0.003456324
BG013,6/18/2018,189.3475,0.004763603
BG013,6/19/2018,188.6625,-0.003617687
BG013,6/20/2018,189.6217,0.005084211
BG013,6/21/2018,188.2054,-0.007469082
BG013,6/22/2018,189.4879,0.006814363
BG013,6/25/2018,187.1092,-0.012553308
BG013,6/26/2018,187.677,0.003034592
BG013,6/27/2018,187.3001,-0.002008238
BG013,6/28/2018,187.5835,0.00151308
BG013,6/29/2018,188.2655,0.003635714
BG013,7/2/2018,188.5252,0.001379435
BG013,7/3/2018,187.6515,-0.004634394
BG013,7/4/2018,188.0316,0.002025563
BG013,7/5/2018,187.8729,-0.000844007
BG013,7/6/2018,189.1642,0.006873264
BG013,7/9/2018,190.9138,0.009249107
BG013,7/10/2018,192.019,0.005789
BG013,7/11/2018,190.4783,-0.008023685
BG013,7/12/2018,192.5729,0.010996528
BG013,7/13/2018,192.7269,0.000799697
BG013,7/16/2018,192.5567,-0.000883115
BG013,7/17/2018,192.5793,0.000117368
BG013,7/18/2018,192.2622,-0.001646594
BG013,7/19/2018,193.4663,0.006262802
BG013,7/20/2018,191.8906,-0.008144571
BG013,7/23/2018,191.4916,-0.00207931
BG013,7/24/2018,190.4974,-0.005191873
BG013,7/25/2018,190.8683,0.001947008
BG013,7/26/2018,191.3191,0.002361838
BG013,7/27/2018,190.5343,-0.004102047
BG013,7/30/2018,189.0509,-0.007785475
BG013,7/31/2018,190.4788,0.007552992
BG013,8/1/2018,190.915,0.002290019
BG013,8/2/2018,192.8721,0.010251159
BG013,8/3/2018,192.96,0.000455742
BG013,8/6/2018,193.0033,0.000224399
BG013,8/7/2018,191.6268,-0.007132002
BG013,8/8/2018,191.7494,0.000639785
BG013,8/9/2018,192.407,0.003429476
BG013,8/10/2018,190.8092,-0.008304272
BG013,8/13/2018,190.9323,0.000645147
BG013,8/14/2018,191.9113,0.005127472
BG013,8/15/2018,190.4148,-0.007797873
BG013,8/16/2018,191.2101,0.004176671
BG013,8/17/2018,191.8528,0.003361224
BG013,8/20/2018,191.2869,-0.002949657
BG013,8/21/2018,190.7432,-0.002842327
BG013,8/22/2018,190.7659,0.000119008
BG013,8/23/2018,190.8062,0.000211254
BG013,8/24/2018,190.4427,-0.001905074
BG013,8/27/2018,191.5333,0.005726657
BG013,8/28/2018,190.8584,-0.003523669
BG013,8/29/2018,191.2862,0.002241452
BG013,8/30/2018,191.7323,0.002332108
BG013,8/31/2018,190.3218,-0.007356611
BG013,9/3/2018,190.3654,0.000229086
BG013,9/4/2018,189.9354,-0.002258814
BG013,9/5/2018,189.7888,-0.000771841
BG013,9/6/2018,190.2979,0.002682455
BG013,9/7/2018,190.2014,-0.0005071
BG013,9/10/2018,190.12,-0.000427967
BG013,9/11/2018,190.9285,0.004252577
BG013,9/12/2018,190.5847,-0.001800674
BG013,9/13/2018,189.4204,-0.006109095
BG013,9/14/2018,189.0245,-0.00209006
BG013,9/17/2018,189.4897,0.002461057
BG013,9/18/2018,189.5896,0.000527205
BG013,9/19/2018,189.0198,-0.003005439
BG013,9/20/2018,189.716,0.003683212
BG013,9/21/2018,189.575,-0.000743216
BG013,9/24/2018,188.4332,-0.006022946
BG013,9/25/2018,187.6141,-0.004346899
BG013,9/26/2018,188.102,0.002600551
BG013,9/27/2018,188.7154,0.003260997
BG013,9/28/2018,186.9122,-0.009555129
BG013,10/1/2018,186.9309,0.000100047
BG013,10/2/2018,185.4262,-0.008049499
BG013,10/3/2018,185.7741,0.001876218
BG013,10/4/2018,185.3446,-0.002311948
BG013,10/5/2018,184.9422,-0.002171091
BG013,10/8/2018,184.9864,0.000238994
BG013,10/9/2018,183.6848,-0.007036193
BG013,10/10/2018,179.3783,-0.023445054
BG013,10/11/2018,176.9465,-0.013556824
BG013,10/12/2018,178.6162,0.009436186
BG013,10/15/2018,178.3666,-0.00139741
BG013,10/16/2018,180.7321,0.013262012
BG013,10/17/2018,179.9985,-0.004059047
BG013,10/18/2018,178.6123,-0.007701175
BG013,10/19/2018,179.4638,0.004767309
BG013,10/22/2018,179.8649,0.002234991
BG013,10/23/2018,178.8474,-0.005657024
BG013,10/24/2018,175.4006,-0.019272296
BG013,10/25/2018,176.6129,0.006911607
BG013,10/26/2018,175.8958,-0.004060292
BG013,10/29/2018,174.7951,-0.006257682
BG013,10/30/2018,176.6526,0.010626728
BG013,10/31/2018,177.6133,0.005438358
BG013,11/1/2018,179.4171,0.010155771
BG013,11/2/2018,178.9278,-0.002727165
BG013,11/5/2018,180.5156,0.00887397
BG013,11/6/2018,180.9436,0.002370986
BG013,11/7/2018,180.7454,-0.001095369
BG013,11/8/2018,182.7482,0.01108078
BG013,11/9/2018,181.8387,-0.004976793
BG013,11/12/2018,180.4166,-0.007820667
BG013,11/13/2018,178.7973,-0.008975338
BG013,11/14/2018,179.1542,0.001996115
BG013,11/15/2018,178.2556,-0.005015791
BG013,11/16/2018,178.979,0.004058218
BG013,11/19/2018,177.9365,-0.005824706
BG013,11/20/2018,175.4014,-0.014247217
BG013,11/21/2018,177.2357,0.010457727
BG013,11/22/2018,177.102,-0.000754363
BG013,11/23/2018,177.5462,0.002508159
BG013,11/26/2018,177.3937,-0.000858931
BG013,11/27/2018,176.3213,-0.006045311
BG013,11/28/2018,179.5806,0.018485004
BG013,11/29/2018,180.4485,0.004832927
BG013,11/30/2018,181.0869,0.003537852
BG013,12/3/2018,181.8625,0.004283027
BG013,12/4/2018,179.5217,-0.012871263
BG013,12/5/2018,181.1094,0.008844056
BG013,12/6/2018,177.321,-0.020917744
BG013,12/7/2018,174.4201,-0.016359596
BG013,12/10/2018,173.9875,-0.002480219
BG013,12/11/2018,173.6045,-0.002201308
BG013,12/12/2018,175.4817,0.010813084
BG013,12/13/2018,175.2968,-0.001053671
BG013,12/14/2018,173.2476,-0.011689888
BG013,12/17/2018,170.1538,-0.017857679
BG013,12/18/2018,170.6152,0.002711664
BG013,12/19/2018,169.6859,-0.00544676
BG013,12/20/2018,167.6757,-0.011846594
BG013,12/21/2018,165.2831,-0.014269211
BG013,12/24/2018,163.107,-0.013165895
BG013,12/25/2018,163.1226,9.56E-05
BG013,12/26/2018,163.6833,0.003437292
